Area,Date,Sales,Avg_Price,Med_Price
C01,2007-03-01,269,308511,276500
C02,2007-03-01,28,689214,504500
C03,2007-03-01,4,339063,347000
C04,2007-03-01,21,255324,252000
C06,2007-03-01,9,255294,247000
C07,2007-03-01,63,245420,240000
C08,2007-03-01,128,310475,267750
C09,2007-03-01,21,538885,358450
C10,2007-03-01,28,326220,296950
C11,2007-03-01,18,212889,213750
C12,2007-03-01,8,529313,375000
C13,2007-03-01,22,242318,212500
C14,2007-03-01,155,261650,245000
C15,2007-03-01,54,251083,225850
E01,2007-03-01,6,394983,368950
E02,2007-03-01,5,372000,347000
E03,2007-03-01,38,189241,158000
E04,2007-03-01,30,157300,157000
E05,2007-03-01,33,200960,172500
E06,2007-03-01,6,265250,273750
E07,2007-03-01,30,165982,165750
E08,2007-03-01,23,156881,157000
E09,2007-03-01,65,193158,194000
E10,2007-03-01,7,137071,136000
E11,2007-03-01,13,136308,130000
W01,2007-03-01,14,249114,245850
W02,2007-03-01,5,259980,269900
W03,2007-03-01,11,181682,180500
W04,2007-03-01,20,169135,165250
W05,2007-03-01,20,128475,138500
W06,2007-03-01,73,322603,274900
W07,2007-03-01,19,322147,271500
W08,2007-03-01,48,262658,225850
W09,2007-03-01,17,165088,130000
W10,2007-03-01,33,153379,144500
