Area,Date,Sales,Avg_Price,Med_Price
C01,2000-09-01,101,232105,198000
C02,2000-09-01,21,318186,273500
C03,2000-09-01,0,0,0
C04,2000-09-01,11,337091,265000
C06,2000-09-01,2,257500,257500
C07,2000-09-01,21,210452,216990
C08,2000-09-01,64,208080,188500
C09,2000-09-01,12,341658,327700
C10,2000-09-01,7,293857,255000
C11,2000-09-01,20,133025,116500
C12,2000-09-01,2,1549000,1549000
C13,2000-09-01,14,216271,166750
C14,2000-09-01,41,208451,213500
C15,2000-09-01,32,183734,152750
E01,2000-09-01,0,0,0
E02,2000-09-01,3,212667,255000
E03,2000-09-01,33,132727,128000
E04,2000-09-01,19,110871,113000
E05,2000-09-01,34,162806,162250
E06,2000-09-01,4,145475,146950
E07,2000-09-01,46,138843,139300
E08,2000-09-01,26,138769,134500
E09,2000-09-01,28,136398,136900
E10,2000-09-01,4,112225,111500
E11,2000-09-01,19,111705,105000
W01,2000-09-01,7,188286,187000
W02,2000-09-01,3,224333,232000
W03,2000-09-01,10,120090,117500
W04,2000-09-01,12,123917,141000
W05,2000-09-01,22,103625,105500
W06,2000-09-01,28,270300,218750
W07,2000-09-01,1,129600,129600
W08,2000-09-01,23,188084,156000
W09,2000-09-01,22,128250,111250
W10,2000-09-01,46,125107,129000
