Area,Date,Sales,Avg_Price,Med_Price
C01,2015-06-01,474,471288,402250
C02,2015-06-01,43,1314440,855000
C03,2015-06-01,14,596036,570000
C04,2015-06-01,25,499656,373000
C06,2015-06-01,19,341042,357000
C07,2015-06-01,79,408020,394000
C08,2015-06-01,185,448232,408000
C09,2015-06-01,13,937838,527000
C10,2015-06-01,42,520904,450000
C11,2015-06-01,27,309759,264500
C12,2015-06-01,14,926550,646500
C13,2015-06-01,49,336927,305000
C14,2015-06-01,141,397888,367000
C15,2015-06-01,82,376710,331400
E01,2015-06-01,16,487841,460000
E02,2015-06-01,7,741843,591000
E03,2015-06-01,21,262638,208000
E04,2015-06-01,28,226750,230000
E05,2015-06-01,41,284382,280000
E06,2015-06-01,6,325333,312500
E07,2015-06-01,54,271177,270000
E08,2015-06-01,28,233632,220000
E09,2015-06-01,83,281413,283000
E10,2015-06-01,3,165333,163000
E11,2015-06-01,20,205690,214900
W01,2015-06-01,30,419727,395000
W02,2015-06-01,33,394241,373000
W03,2015-06-01,9,315556,332500
W04,2015-06-01,23,257661,260000
W05,2015-06-01,37,243132,231000
W06,2015-06-01,85,385095,345000
W07,2015-06-01,1,395000,395000
W08,2015-06-01,120,337774,309450
W09,2015-06-01,13,269462,232000
W10,2015-06-01,41,204978,208000
