Area,Date,Sales,Avg_Price,Med_Price
C01,2002-10-01,134,265164,222400
C02,2002-10-01,24,366688,288000
C03,2002-10-01,5,480100,482500
C04,2002-10-01,22,343672,259745
C06,2002-10-01,2,188500,188500
C07,2002-10-01,23,242230,229000
C08,2002-10-01,88,240317,216000
C09,2002-10-01,9,489778,320000
C10,2002-10-01,22,260125,251750
C11,2002-10-01,10,157910,167000
C12,2002-10-01,4,800500,752500
C13,2002-10-01,19,225231,210500
C14,2002-10-01,91,236722,225000
C15,2002-10-01,27,203346,176000
E01,2002-10-01,6,227250,232500
E02,2002-10-01,3,263700,335000
E03,2002-10-01,38,151089,145000
E04,2002-10-01,34,145543,148000
E05,2002-10-01,51,191814,180000
E06,2002-10-01,2,235500,235500
E07,2002-10-01,41,167641,163800
E08,2002-10-01,25,163260,152000
E09,2002-10-01,35,176607,180000
E10,2002-10-01,3,124333,133000
E11,2002-10-01,29,142772,154000
W01,2002-10-01,13,200946,185000
W02,2002-10-01,2,215000,215000
W03,2002-10-01,11,155091,170000
W04,2002-10-01,26,128054,129250
W05,2002-10-01,29,111545,106000
W06,2002-10-01,23,327560,257000
W07,2002-10-01,4,299250,238500
W08,2002-10-01,37,207653,179500
W09,2002-10-01,23,140185,116000
W10,2002-10-01,35,133760,140000
