Area,Date,Sales,Avg_Price,Med_Price
C01,2021-02-01,611,727791,665000
C02,2021-02-01,56,1109926,689000
C03,2021-02-01,14,1002214,790500
C04,2021-02-01,9,1090167,877500
C06,2021-02-01,15,610187,555000
C07,2021-02-01,77,641801,620000
C08,2021-02-01,303,727843,660000
C09,2021-02-01,19,1293368,1140000
C10,2021-02-01,78,700148,664400
C11,2021-02-01,18,582744,532000
C12,2021-02-01,3,704333,670000
C13,2021-02-01,34,610403,557500
C14,2021-02-01,99,659566,634900
C15,2021-02-01,136,613300,590500
E01,2021-02-01,28,707054,659950
E02,2021-02-01,12,662271,572875
E03,2021-02-01,17,478559,437000
E04,2021-02-01,24,493604,473000
E05,2021-02-01,22,508339,499950
E06,2021-02-01,7,592000,600000
E07,2021-02-01,53,513798,505000
E08,2021-02-01,22,465659,448000
E09,2021-02-01,55,515116,510000
E10,2021-02-01,3,375833,375000
E11,2021-02-01,20,442215,435000
W01,2021-02-01,25,710328,649000
W02,2021-02-01,30,671215,644000
W03,2021-02-01,12,566208,545000
W04,2021-02-01,51,501332,505000
W05,2021-02-01,23,467322,488000
W06,2021-02-01,125,667491,618000
W07,2021-02-01,5,589584,621920
W08,2021-02-01,107,601295,540000
W09,2021-02-01,18,480078,477000
W10,2021-02-01,36,457497,470000
