Area,Date,Sales,Avg_Price,Med_Price
C01,2005-01-01,88,252444,230000
C02,2005-01-01,18,599722,362500
C03,2005-01-01,7,551700,525000
C04,2005-01-01,8,299875,249000
C06,2005-01-01,3,217633,218000
C07,2005-01-01,23,232748,228500
C08,2005-01-01,57,240058,217000
C09,2005-01-01,8,440363,348500
C10,2005-01-01,12,254875,236000
C11,2005-01-01,14,164900,163500
C12,2005-01-01,6,371833,347500
C13,2005-01-01,11,213191,170000
C14,2005-01-01,77,248460,228000
C15,2005-01-01,22,187872,173440
E01,2005-01-01,1,161000,161000
E02,2005-01-01,4,280875,262250
E03,2005-01-01,17,148994,149500
E04,2005-01-01,19,164167,162000
E05,2005-01-01,23,195761,185000
E06,2005-01-01,0,0,0
E07,2005-01-01,19,161584,168300
E08,2005-01-01,12,154858,150500
E09,2005-01-01,26,180196,172600
E10,2005-01-01,3,134000,135000
E11,2005-01-01,6,148183,152500
W01,2005-01-01,8,211213,219450
W02,2005-01-01,0,0,0
W03,2005-01-01,8,165313,174000
W04,2005-01-01,20,142560,146500
W05,2005-01-01,16,127775,138450
W06,2005-01-01,17,263065,240000
W07,2005-01-01,7,200243,193000
W08,2005-01-01,17,198629,184000
W09,2005-01-01,10,153370,154500
W10,2005-01-01,14,140829,140300
