Area,Date,Sales,Avg_Price,Med_Price
C01,2000-05-01,102,221353,185750
C02,2000-05-01,20,470005,233600
C03,2000-05-01,11,384500,318500
C04,2000-05-01,15,299360,258000
C06,2000-05-01,1,248000,248000
C07,2000-05-01,26,205619,193950
C08,2000-05-01,64,205815,183000
C09,2000-05-01,10,286500,258750
C10,2000-05-01,17,254389,233000
C11,2000-05-01,21,116300,106000
C12,2000-05-01,3,417000,409900
C13,2000-05-01,13,176577,160000
C14,2000-05-01,48,209881,209500
C15,2000-05-01,30,174318,150000
E01,2000-05-01,0,0,0
E02,2000-05-01,2,232500,232500
E03,2000-05-01,40,132115,120250
E04,2000-05-01,27,117796,119000
E05,2000-05-01,37,163714,159000
E06,2000-05-01,6,187167,187000
E07,2000-05-01,33,142424,142000
E08,2000-05-01,30,131227,130500
E09,2000-05-01,24,143587,144444
E10,2000-05-01,3,115000,106000
E11,2000-05-01,21,120971,124500
W01,2000-05-01,15,194553,165000
W02,2000-05-01,3,269167,280000
W03,2000-05-01,5,119800,114000
W04,2000-05-01,20,110645,111950
W05,2000-05-01,42,101623,101750
W06,2000-05-01,23,254822,221000
W07,2000-05-01,1,127000,127000
W08,2000-05-01,30,178103,155950
W09,2000-05-01,25,127570,89000
W10,2000-05-01,52,118807,117500
