Area,Date,Sales,Avg_Price,Med_Price
C01,2003-07-01,204,239634,216950
C02,2003-07-01,31,414674,295000
C03,2003-07-01,4,263000,272500
C04,2003-07-01,18,212806,182500
C06,2003-07-01,6,204133,207250
C07,2003-07-01,31,239471,228000
C08,2003-07-01,103,223607,199500
C09,2003-07-01,20,339675,306500
C10,2003-07-01,27,269385,265000
C11,2003-07-01,18,161289,175000
C12,2003-07-01,9,405633,319900
C13,2003-07-01,18,217633,200000
C14,2003-07-01,86,223785,213500
C15,2003-07-01,54,216590,181750
E01,2003-07-01,4,250800,233600
E02,2003-07-01,8,212513,234500
E03,2003-07-01,40,165836,150500
E04,2003-07-01,41,151206,153000
E05,2003-07-01,47,203775,185000
E06,2003-07-01,4,214000,203500
E07,2003-07-01,46,172104,174900
E08,2003-07-01,23,159587,146500
E09,2003-07-01,46,177296,176500
E10,2003-07-01,8,149563,153500
E11,2003-07-01,27,148637,155000
W01,2003-07-01,9,240044,225000
W02,2003-07-01,4,275750,276500
W03,2003-07-01,11,163718,136000
W04,2003-07-01,19,141947,146000
W05,2003-07-01,33,133021,138900
W06,2003-07-01,36,253114,224500
W07,2003-07-01,4,205875,177750
W08,2003-07-01,31,189739,178000
W09,2003-07-01,29,144386,128000
W10,2003-07-01,53,312970,145000
