Area,Date,Sales,Avg_Price,Med_Price
C01,2009-11-01,274,391937,345750
C02,2009-11-01,22,556727,424500
C03,2009-11-01,11,528126,445000
C04,2009-11-01,29,312276,289400
C06,2009-11-01,8,279534,269750
C07,2009-11-01,68,317572,307250
C08,2009-11-01,129,369841,345500
C09,2009-11-01,14,469000,428000
C10,2009-11-01,37,465577,390000
C11,2009-11-01,17,192675,195900
C12,2009-11-01,8,507363,472450
C13,2009-11-01,43,272457,251500
C14,2009-11-01,108,331370,312550
C15,2009-11-01,74,281524,281000
E01,2009-11-01,7,397057,385000
E02,2009-11-01,7,381797,404676
E03,2009-11-01,30,173503,158750
E04,2009-11-01,24,175267,154000
E05,2009-11-01,37,230319,229800
E06,2009-11-01,1,288100,288100
E07,2009-11-01,36,193133,193000
E08,2009-11-01,25,165416,159500
E09,2009-11-01,56,234486,226650
E10,2009-11-01,2,142000,142000
E11,2009-11-01,17,146818,143500
W01,2009-11-01,22,353005,309750
W02,2009-11-01,10,444825,401500
W03,2009-11-01,10,191300,182000
W04,2009-11-01,15,160767,172000
W05,2009-11-01,25,141632,153000
W06,2009-11-01,58,370031,310500
W07,2009-11-01,29,324148,285000
W08,2009-11-01,36,287394,230250
W09,2009-11-01,15,209033,190000
W10,2009-11-01,39,161142,150500
