Area,Date,Sales,Avg_Price,Med_Price
C01,2007-04-01,275,314560,276900
C02,2007-04-01,28,622154,482500
C03,2007-04-01,8,427938,383750
C04,2007-04-01,18,289875,256500
C06,2007-04-01,10,221520,225000
C07,2007-04-01,52,253714,237900
C08,2007-04-01,131,295483,269000
C09,2007-04-01,14,382000,371500
C10,2007-04-01,23,406752,347000
C11,2007-04-01,22,189518,174000
C12,2007-04-01,7,504625,389000
C13,2007-04-01,29,225048,215000
C14,2007-04-01,161,282440,255000
C15,2007-04-01,52,282125,218000
E01,2007-04-01,10,366879,351700
E02,2007-04-01,13,384439,377500
E03,2007-04-01,26,181592,159000
E04,2007-04-01,25,164278,171000
E05,2007-04-01,40,200105,184250
E06,2007-04-01,2,280000,280000
E07,2007-04-01,40,179068,177250
E08,2007-04-01,31,159582,145000
E09,2007-04-01,67,199579,196000
E10,2007-04-01,6,114750,115000
E11,2007-04-01,15,137820,145000
W01,2007-04-01,18,331055,276250
W02,2007-04-01,5,278146,265000
W03,2007-04-01,11,186864,188000
W04,2007-04-01,23,146104,143000
W05,2007-04-01,20,148400,153750
W06,2007-04-01,67,332620,270000
W07,2007-04-01,18,290633,235250
W08,2007-04-01,58,244227,212000
W09,2007-04-01,22,143018,124250
W10,2007-04-01,43,144163,145000
