Area,Date,Sales,Avg_Price,Med_Price
C01,2015-08-01,402,460902,405000
C02,2015-08-01,24,1392992,712450
C03,2015-08-01,3,529967,575000
C04,2015-08-01,18,410236,379000
C06,2015-08-01,12,363358,372000
C07,2015-08-01,73,404856,380000
C08,2015-08-01,145,411518,381000
C09,2015-08-01,6,684983,492500
C10,2015-08-01,25,456488,435000
C11,2015-08-01,21,296600,271700
C12,2015-08-01,8,685000,524000
C13,2015-08-01,21,384248,350000
C14,2015-08-01,138,427445,389500
C15,2015-08-01,84,381566,345500
E01,2015-08-01,18,432183,419000
E02,2015-08-01,2,557500,557500
E03,2015-08-01,8,223000,223000
E04,2015-08-01,24,219454,216950
E05,2015-08-01,31,301994,294500
E06,2015-08-01,1,280000,280000
E07,2015-08-01,31,255432,262000
E08,2015-08-01,14,245036,226500
E09,2015-08-01,57,273444,274500
E10,2015-08-01,2,143000,143000
E11,2015-08-01,22,205573,226000
W01,2015-08-01,28,392536,377000
W02,2015-08-01,15,384269,339900
W03,2015-08-01,4,333500,362500
W04,2015-08-01,11,225927,205000
W05,2015-08-01,26,221473,216500
W06,2015-08-01,76,441628,379500
W07,2015-08-01,4,394525,410000
W08,2015-08-01,66,326220,307745
W09,2015-08-01,13,219000,175000
W10,2015-08-01,42,212401,215100
