Area,Date,Sales,Avg_Price,Med_Price
C01,2014-01-01,172,448697,375500
C02,2014-01-01,16,752556,555000
C03,2014-01-01,6,502500,490250
C04,2014-01-01,7,352357,290000
C06,2014-01-01,10,375950,344000
C07,2014-01-01,32,372522,350400
C08,2014-01-01,72,417486,384500
C09,2014-01-01,1,1525000,1525000
C10,2014-01-01,15,480133,485000
C11,2014-01-01,14,233671,215000
C12,2014-01-01,7,760857,482000
C13,2014-01-01,20,320690,273500
C14,2014-01-01,60,389418,373000
C15,2014-01-01,43,336767,309800
E01,2014-01-01,9,428322,369900
E02,2014-01-01,6,596667,549000
E03,2014-01-01,5,191800,155500
E04,2014-01-01,11,179164,167000
E05,2014-01-01,25,247267,240000
E06,2014-01-01,1,454000,454000
E07,2014-01-01,21,218110,225000
E08,2014-01-01,8,170750,165500
E09,2014-01-01,43,228788,230000
E10,2014-01-01,4,160250,148500
E11,2014-01-01,10,184300,192250
W01,2014-01-01,17,366715,330750
W02,2014-01-01,4,288950,256900
W03,2014-01-01,2,240000,240000
W04,2014-01-01,9,185322,175000
W05,2014-01-01,20,209755,170500
W06,2014-01-01,36,403397,314200
W07,2014-01-01,1,654500,654500
W08,2014-01-01,26,364288,319500
W09,2014-01-01,10,101450,108500
W10,2014-01-01,24,168821,176500
