Area,Sales,Avg_Price,Med_Price
E01,35,"$782,650","$735,000"
E02,12,"$905,927","$968,000"
E03,15,"$501,849","$470,000"
E04,40,"$515,255","$525,000"
E05,35,"$547,870","$542,000"
E06,7,"$710,800","$640,500"
E07,51,"$564,511","$560,000"
E08,28,"$519,716","$505,000"
E09,59,"$555,645","$542,680"
E10,9,"$474,100","$480,000"
E11,25,"$502,124","$515,000"
