Area,Sales,Avg_Price,Med_Price
E01,28,"$707,054","$659,950"
E02,12,"$662,271","$572,875"
E03,17,"$478,559","$437,000"
E04,24,"$493,604","$473,000"
E05,22,"$508,339","$499,950"
E06,7,"$592,000","$600,000"
E07,53,"$513,798","$505,000"
E08,22,"$465,659","$448,000"
E09,55,"$515,116","$510,000"
E10,3,"$375,833","$375,000"
E11,20,"$442,215","$435,000"
