Area,Sales,Avg_Price,Med_Price
E1,-,-,-
E2,3,"64,300","63,900"
E3,38,"100,611","87,750"
E4,17,"99,494","90,000"
E5,34,"144,246","141,750"
E6,2,"146,950","146,950"
E7,28,"118,950","119,000"
E8,33,"122,486","115,000"
E9,17,"136,618","146,500"
E10,4,"105,500","111,000"
E11,15,"96,100","94,000"
