Area,Sales,Avg_Price,Med_Price
E1,-,-,-
E2,2,"77,250","77,250"
E3,31,"111,965","100,000"
E4,21,"92,467","85,000"
E5,24,"134,841","127,900"
E6,3,"146,500","122,000"
E7,26,"122,704","124,605"
E8,22,"103,436","100,500"
E9,16,"125,599","119,900"
E10,4,"117,750","118,500"
E11,18,"95,750","101,500"
