Area,Sales,Avg_Price,Med_Price
E1,-,-,-
E2,-,-,-
E3,31,"105,126","100,500"
E4,18,"104,272","108,300"
E5,40,"148,500","141,000"
E6,2,"157,750","157,750"
E7,27,"124,030","122,000"
E8,30,"111,903","106,750"
E9,17,"128,000","127,000"
E10,2,"93,750","93,750"
E11,25,"97,796","97,000"
