Area,Sales,Avg_Price,Med_Price
E1,-,-,-
E2,3,"241,867","258,900"
E3,37,"106,334","99,500"
E4,18,"108,211","111,500"
E5,22,"138,257","114,500"
E6,-,-,-
E7,25,"116,228","116,000"
E8,17,"96,338","93,000"
E9,21,"132,240","136,250"
E10,3,"111,000","130,000"
E11,13,"98,231","102,000"
