Area,Sales,Avg_Price,Med_Price
C-1,77,"169,987","155,000"
C-2,24,"317,050","232,500"
C-3,3,"358,333","258,000"
C-4,16,"169,313","135,000"
C-6,1,"142,500","142,500"
C-7,26,"201,250","177,000"
C-8,49,"190,082","150,000"
C-9,3,"373,333","378,000"
C-10,3,"173,000","162,000"
C-11,16,"89,744","71,000"
C-12,-,-,-
C-13,17,"148,765","145,000"
C-14,17,"182,735","175,000"
C-15,27,"184,093","138,000"
